WKT,Coordinates,Route Name,Route Number
"POINT (120.9809612697085 14.6130269197085)",14.6130269197085,120.9809612697085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9827680197085 14.5981755197085)",14.5981755197085,120.9827680197085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9809686697085 14.6024989197085)",14.6024989197085,120.9809686697085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9750843 14.5826472)",14.5826472,120.9750843,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9793338197085 14.5885644197085)",14.5885644197085,120.9793338197085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9813092197085 14.5848864197085)",14.5848864197085,120.9813092197085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9826399197085 14.5822017197085)",14.5822017197085,120.9826399197085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.98583108965893 14.580272600706673)",14.580272600706673, 120.98583108965893,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9846982197085 14.5785440197085)",14.5785440197085,120.9846982197085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.98610843802997 14.57992786357945)",14.57992786357945, 120.98610843802997,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.98583108965893 14.580272600706673)",14.580272600706673, 120.98583108965893,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.98680480282489 14.568960667505918)",14.568960667505918, 120.98680480282489,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9883491 14.5608934)",14.5608934,120.9883491,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9902922197085 14.5618724197085)",14.5618724197085,120.9902922197085,Blumentritt-Libertad (via L Guinto & Sta Cruz),27.0
"POINT (120.9818634994128 14.591366714522719)",14.591366714522719, 120.9818634994128,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9818634994128 14.591366714522719)",14.591366714522719, 120.9818634994128,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9812096197085 14.6110566697085)",14.6110566697085,120.9812096197085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9809612697085 14.6130269197085)",14.6130269197085,120.9809612697085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9827680197085 14.5981755197085)",14.5981755197085,120.9827680197085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9809686697085 14.6024989197085)",14.6024989197085,120.9809686697085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9790281 14.5988986)",14.5988986,120.9790281,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9788890697085 14.5977924697085)",14.5977924697085,120.9788890697085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9750843 14.5826472)",14.5826472,120.9750843,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9793338197085 14.5885644197085)",14.5885644197085,120.9793338197085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9773827697085 14.5841114697085)",14.5841114697085,120.9773827697085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9773827697085 14.5841114697085)",14.5841114697085,120.9773827697085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9773827697085 14.5841114697085)",14.5841114697085,120.9773827697085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9851227 14.5694926)",14.5694926,120.9851227,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9782401 14.5804762)",14.5804762,120.9782401,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9792153697085 14.5786881697085)",14.5786881697085,120.9792153697085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9861416531221 14.564918761973287)",14.564918761973287, 120.9861416531221,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9805570197085 14.5747609197085)",14.5747609197085,120.9805570197085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.98623433285469 14.565044995368677)",14.565044995368677, 120.98623433285469,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9861416531221 14.564918761973287)",14.564918761973287, 120.9861416531221,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.98458157185844 14.571224729150064)",14.571224729150064, 120.98458157185844,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.98539355627658 14.57150432228678)",14.57150432228678, 120.98539355627658,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9883491 14.5608934)",14.5608934,120.9883491,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9902922197085 14.5618724197085)",14.5618724197085,120.9902922197085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9925248197085 14.5447893197085)",14.5447893197085,120.9925248197085,Libertad-Retiro (via Mabini & Sta Cruz),28.0
"POINT (120.9821463197085 14.6211986697085)",14.6211986697085,120.9821463197085,España-Rizal Ave via Blumentritt,29.0
"POINT (120.98304327872471 14.62301734865457)",14.62301734865457, 120.98304327872471,España-Rizal Ave via Blumentritt,29.0
"POINT (120.9948068197085 14.6194718197085)",14.6194718197085,120.9948068197085,España-Rizal Ave via Blumentritt,29.0
"POINT (120.98899395571011 14.61911029816069)",14.61911029816069, 120.98899395571011,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9876321 14.6133752)",14.6133752,120.9876321,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9876321 14.6133752)",14.6133752,120.9876321,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9861981 14.6109975)",14.6109975,120.9861981,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9847642 14.6045196)",14.6045196,120.9847642,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9847642 14.6045196)",14.6045196,120.9847642,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9845897197085 14.6058021197085)",14.6058021197085,120.9845897197085,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9833302 14.5972897)",14.5972897,120.9833302,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9833302 14.5972897)",14.5972897,120.9833302,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9808206 14.5944751)",14.5944751,120.9808206,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9750843 14.5826472)",14.5826472,120.9750843,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9793338197085 14.5885644197085)",14.5885644197085,120.9793338197085,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9793338197085 14.5885644197085)",14.5885644197085,120.9793338197085,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.99383650480966 14.56526427427887)",14.56526427427887,120.99383650480966,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.9750843 14.5826472)",14.5826472,120.9750843,Arroceros-Blumentritt via Dimasalang,30.0
"POINT (120.98899395571011 14.61911029816069)",14.61911029816069, 120.98899395571011,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.98822 14.6136)",14.6136, 120.98822,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9860372 14.609217)",14.609217, 120.9860372,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9862142 14.6116931)",14.6116931, 120.9862142,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9847642 14.6045196)",14.6045196,120.9847642,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9845174 14.6011246)",14.6011246, 120.9845174,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9857484 14.6070272)",14.6070272, 120.9857484,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9833302 14.5972897)",14.5972897,120.9833302,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9833302 14.5972897)",14.5972897,120.9833302,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9808206 14.5944751)",14.5944751,120.9808206,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9793338197085 14.5885644197085)",14.5885644197085,120.9793338197085,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9773827697085 14.5841114697085)",14.5841114697085,120.9773827697085,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9750843 14.5826472)",14.5826472,120.9750843,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9851227 14.5694926)",14.5694926,120.9851227,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9782401 14.5804762)",14.5804762,120.9782401,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9792153697085 14.5786881697085)",14.5786881697085,120.9792153697085,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9861416531221 14.564918761973287)",14.564918761973287, 120.9861416531221,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9805570197085 14.5747609197085)",14.5747609197085,120.9805570197085,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9844602532694 14.570733238211494)",14.570733238211494, 120.9844602532694,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9861416531221 14.564918761973287)",14.564918761973287, 120.9861416531221,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.9844602532694 14.570733238211494)",14.570733238211494, 120.9844602532694,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
"POINT (120.98679712493431 14.568961282675307)",14.568961282675307, 120.98679712493431,Baclaran-Blumentritt (via Mabini & Quiapo),31.0
