WKT,Coordinates,Route Name,Route Number
"POINT (120.9820805 14.5823599)",14.5823599, 120.9820805,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9830903 14.5829161)",14.5829161, 120.9830903,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9837204 14.5833902)",14.5833902, 120.9837204,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.983228 14.5851895)",14.5851895, 120.983228,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9828622 14.5858754)",14.5858754, 120.9828622,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9824338 14.586615)",14.586615, 120.9824338,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9809364 14.5899174)",14.5899174, 120.9809364,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9806869 14.5907671)",14.5907671, 120.9806869,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9801587 14.5930597)",14.5930597, 120.9801587,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9843706 14.59952)",14.59952, 120.9843706,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9853981 14.6022789)",14.6022789, 120.9853981,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9872483 14.6051226)",14.6051226, 120.9872483,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9896859 14.6067632)",14.6067632, 120.9896859,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.991593 14.6084567)",14.6084567, 120.991593,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9926793 14.6095294)",14.6095294, 120.9926793,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9935612 14.6104056)",14.6104056, 120.9935612,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9954061 14.6120824)",14.6120824, 120.9954061,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9974982 14.6139829)",14.6139829, 120.9974982,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (120.9996054 14.6158903)",14.6158903, 120.9996054,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (121.0012704 14.6174111)",14.6174111, 121.0012704,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (121.00321 14.6190004)",14.6190004, 121.00321,Project 2&3–T.M. Kalaw via Timog Ave.,96.0
"POINT (121.0108942 14.5857266)",14.5857266, 121.0108942,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0121155 14.586248)",14.586248, 121.0121155,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.014035 14.5872133)",14.5872133, 121.014035,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0212677 14.5873398)",14.5873398, 121.0212677,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0247417 14.5944942)",14.5944942, 121.0247417,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0221421 14.5954865)",14.5954865, 121.0221421,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0206295 14.5961019)",14.5961019, 121.0206295,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.018404 14.5970072)",14.5970072, 121.018404,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0177064 14.5975381)",14.5975381, 121.0177064,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.0168822 14.59991)",14.59991, 121.0168822,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
"POINT (121.015185 14.6027193)",14.6027193, 121.015185,Punta–Quiapo (Barbosa) via Sta. Mesa,97.0
